,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
201,2023-10-20 04:00:00,240.0412224349664,213.65320712602465,272.7500944932552,240.0412224349664,240.0412224349664,3.207042272360671,3.207042272360671,3.207042272360671,3.207042272360671,3.207042272360671,3.207042272360671,0.0,0.0,0.0,243.24826470732705
202,2023-10-23 04:00:00,239.82273239750862,212.11081496506196,271.1584179120279,239.82273239750862,239.82273239750862,2.5070490868472297,2.5070490868472297,2.5070490868472297,2.5070490868472297,2.5070490868472297,2.5070490868472297,0.0,0.0,0.0,242.32978148435583
203,2023-10-24 04:00:00,239.7499023850227,214.7436731416413,275.2380881767507,239.7499023850227,239.7499023850227,4.959595767071025,4.959595767071025,4.959595767071025,4.959595767071025,4.959595767071025,4.959595767071025,0.0,0.0,0.0,244.70949815209372
204,2023-10-25 04:00:00,239.67707237253683,215.43750667819108,274.66336318031966,239.67707237253683,239.67707237253683,3.9456561407204123,3.9456561407204123,3.9456561407204123,3.9456561407204123,3.9456561407204123,3.9456561407204123,0.0,0.0,0.0,243.62272851325724
205,2023-10-26 04:00:00,239.6042423600509,213.45803142434104,274.52620535872484,239.6042423600509,239.6042423600509,3.553337070458044,3.553337070458044,3.553337070458044,3.553337070458044,3.553337070458044,3.553337070458044,0.0,0.0,0.0,243.15757943050895
206,2023-10-27 04:00:00,239.53141234756498,211.94301060728327,271.56168410907895,239.53141234756498,239.53141234756498,3.207042272428254,3.207042272428254,3.207042272428254,3.207042272428254,3.207042272428254,3.207042272428254,0.0,0.0,0.0,242.73845461999323
207,2023-10-30 04:00:00,239.3129223101072,213.99568660417125,271.94793229902547,239.3129223101072,239.3129223101072,2.5070490868541504,2.5070490868541504,2.5070490868541504,2.5070490868541504,2.5070490868541504,2.5070490868541504,0.0,0.0,0.0,241.81997139696136
208,2023-10-31 04:00:00,239.2400922976213,213.1463883891403,274.205491105787,239.2400922976213,239.2400922976213,4.959595767098621,4.959595767098621,4.959595767098621,4.959595767098621,4.959595767098621,4.959595767098621,0.0,0.0,0.0,244.1996880647199
209,2023-11-01 04:00:00,239.16726228513537,213.02800591841978,272.71000254583475,239.16726228513537,239.16726228513537,3.945656140795334,3.945656140795334,3.945656140795334,3.945656140795334,3.945656140795334,3.945656140795334,0.0,0.0,0.0,243.1129184259307
210,2023-11-02 04:00:00,239.09443227264944,214.56734576713706,270.9640830365946,239.09443227264944,239.09443227264944,3.5533370704438734,3.5533370704438734,3.5533370704438734,3.5533370704438734,3.5533370704438734,3.5533370704438734,0.0,0.0,0.0,242.6477693430933
211,2023-11-03 04:00:00,239.02160226016352,212.4759249724456,271.57100578102524,239.02160226016352,239.02160226016352,3.207042272495835,3.207042272495835,3.207042272495835,3.207042272495835,3.207042272495835,3.207042272495835,0.0,0.0,0.0,242.22864453265936
212,2023-11-06 05:00:00,238.80007763885217,216.71859899945787,272.88567547746,238.80007763885217,238.80007763885217,4.654973191489451,4.654973191489451,4.654973191489451,4.654973191489451,4.654973191489451,4.654973191489451,0.0,0.0,0.0,243.45505083034163
213,2023-11-07 05:00:00,238.72724762636625,214.32279735627827,273.8751705564763,238.72724762636625,238.72724762636625,3.7342402327898627,3.7342402327898627,3.7342402327898627,3.7342402327898627,3.7342402327898627,3.7342402327898627,0.0,0.0,0.0,242.4614878591561
214,2023-11-08 05:00:00,238.65441761388033,213.6469105477818,272.7162819794531,238.65441761388033,238.65441761388033,4.964411270393143,4.964411270393143,4.964411270393143,4.964411270393143,4.964411270393143,4.964411270393143,0.0,0.0,0.0,243.61882888427346
215,2023-11-09 05:00:00,238.5815876013944,211.0548881071144,271.3437885191438,238.5815876013944,238.5815876013944,2.3934781849949114,2.3934781849949114,2.3934781849949114,2.3934781849949114,2.3934781849949114,2.3934781849949114,0.0,0.0,0.0,240.9750657863893
216,2023-11-10 05:00:00,238.50875758890848,214.00835193735776,271.45943819309315,238.50875758890848,238.50875758890848,4.88647335614164,4.88647335614164,4.88647335614164,4.88647335614164,4.88647335614164,4.88647335614164,0.0,0.0,0.0,243.39523094505012
217,2023-11-13 05:00:00,238.2902675514507,217.4159923591519,271.7062571260086,238.2902675514507,238.2902675514507,4.6549731914992085,4.6549731914992085,4.6549731914992085,4.6549731914992085,4.6549731914992085,4.6549731914992085,0.0,0.0,0.0,242.94524074294992
218,2023-11-14 05:00:00,238.2174375389648,211.40061840594123,270.10156757631745,238.2174375389648,238.2174375389648,3.734240232906547,3.734240232906547,3.734240232906547,3.734240232906547,3.734240232906547,3.734240232906547,0.0,0.0,0.0,241.95167777187135
219,2023-11-15 05:00:00,238.14460752647886,211.6656994764778,271.2472699779453,238.14460752647886,238.14460752647886,4.964411270467094,4.964411270467094,4.964411270467094,4.964411270467094,4.964411270467094,4.964411270467094,0.0,0.0,0.0,243.10901879694595
220,2023-11-16 05:00:00,238.07177751399294,208.8014303569592,270.8212905836592,238.07177751399294,238.07177751399294,2.3934781850293736,2.3934781850293736,2.3934781850293736,2.3934781850293736,2.3934781850293736,2.3934781850293736,0.0,0.0,0.0,240.46525569902232
221,2023-11-17 05:00:00,237.99894750150702,213.49569944968493,274.07925484252826,237.99894750150702,237.99894750150702,4.886473356091214,4.886473356091214,4.886473356091214,4.886473356091214,4.886473356091214,4.886473356091214,0.0,0.0,0.0,242.88542085759823
222,2023-11-20 05:00:00,237.78045746404925,214.0424922973132,274.1089046823156,237.78045746404925,237.78045746404925,4.654973191508969,4.654973191508969,4.654973191508969,4.654973191508969,4.654973191508969,4.654973191508969,0.0,0.0,0.0,242.4354306555582
223,2023-11-21 05:00:00,237.70762745156333,211.77549926762748,270.47570567049615,237.70762745156333,237.70762745156333,3.734240232839202,3.734240232839202,3.734240232839202,3.734240232839202,3.734240232839202,3.734240232839202,0.0,0.0,0.0,241.44186768440252
224,2023-11-22 05:00:00,237.63479743907743,209.91749546012386,272.0291077886176,237.63479743907743,237.63479743907743,4.964411270428921,4.964411270428921,4.964411270428921,4.964411270428921,4.964411270428921,4.964411270428921,0.0,0.0,0.0,242.59920870950634
225,2023-11-24 05:00:00,237.4891374141056,210.01808491485897,272.5682846696335,237.4891374141056,237.4891374141056,4.8864733560784455,4.8864733560784455,4.8864733560784455,4.8864733560784455,4.8864733560784455,4.8864733560784455,0.0,0.0,0.0,242.37561077018407
226,2023-11-27 05:00:00,237.27064737664784,210.0597612076161,270.65776035746114,237.27064737664784,237.27064737664784,4.654973191572408,4.654973191572408,4.654973191572408,4.654973191572408,4.654973191572408,4.654973191572408,0.0,0.0,0.0,241.92562056822024
227,2023-11-28 05:00:00,237.19781736416192,209.96198005811385,272.7054041026521,237.19781736416192,237.19781736416192,3.734240232843365,3.734240232843365,3.734240232843365,3.734240232843365,3.734240232843365,3.734240232843365,0.0,0.0,0.0,240.9320575970053
228,2023-11-29 05:00:00,237.124987351676,213.8090800762886,272.5274426302532,237.124987351676,237.124987351676,4.96441127050287,4.96441127050287,4.96441127050287,4.96441127050287,4.96441127050287,4.96441127050287,0.0,0.0,0.0,242.08939862217886
229,2023-11-30 05:00:00,237.05215733919007,207.42404264017384,269.2475527535407,237.05215733919007,237.05215733919007,2.393478185046437,2.393478185046437,2.393478185046437,2.393478185046437,2.393478185046437,2.393478185046437,0.0,0.0,0.0,239.4456355242365
230,2023-12-01 05:00:00,236.97932732670415,213.7256614024647,273.85696996471046,236.97932732670415,236.97932732670415,4.886473356065673,4.886473356065673,4.886473356065673,4.886473356065673,4.886473356065673,4.886473356065673,0.0,0.0,0.0,241.86580068276982
231,2023-12-04 05:00:00,236.76083728924638,210.94074673692995,273.25589420660384,236.76083728924638,236.76083728924638,4.654973191635853,4.654973191635853,4.654973191635853,4.654973191635853,4.654973191635853,4.654973191635853,0.0,0.0,0.0,241.41581048088224
232,2023-12-05 05:00:00,236.68800727676046,212.29019038729896,269.85951766738424,236.68800727676046,236.68800727676046,3.734240232868036,3.734240232868036,3.734240232868036,3.734240232868036,3.734240232868036,3.734240232868036,0.0,0.0,0.0,240.4222475096285
233,2023-12-06 05:00:00,236.61517726427454,209.55168446642756,269.82663139899535,236.61517726427454,236.61517726427454,4.964411270352573,4.964411270352573,4.964411270352573,4.964411270352573,4.964411270352573,4.964411270352573,0.0,0.0,0.0,241.5795885346271
234,2023-12-07 05:00:00,236.5423472517886,208.9837324611099,268.4399948107628,236.5423472517886,236.5423472517886,2.3934781850809004,2.3934781850809004,2.3934781850809004,2.3934781850809004,2.3934781850809004,2.3934781850809004,0.0,0.0,0.0,238.93582543686952
235,2023-12-08 05:00:00,236.4695172393027,212.14751232045415,272.1792975801704,236.4695172393027,236.4695172393027,4.886473356139037,4.886473356139037,4.886473356139037,4.886473356139037,4.886473356139037,4.886473356139037,0.0,0.0,0.0,241.35599059544174
